
****** xsim v2025.2 (64-bit)
  **** SW Build 6299465 on Fri Nov 14 12:34:56 MST 2025
  **** IP Build 6300035 on Fri Nov 14 10:48:45 MST 2025
  **** SharedData Build 6298862 on Thu Nov 13 04:50:51 MST 2025
  **** Start of session at: Tue Mar 24 16:58:04 2026
    ** Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
    ** Copyright 2022-2025 Advanced Micro Devices, Inc. All Rights Reserved.

source xsim.dir/sim_snapshot/xsim_script.tcl
# xsim {sim_snapshot} -testplusarg INPUT_HEX=/home/gary/Individual_Project/img/4x4_input.hex -testplusarg GOLDEN_OUT_HEX=/home/gary/Individual_Project/sim/expected_sobel_output.hex -testplusarg RTL_OUT_HEX=/home/gary/Individual_Project/sim/actual_output.hex -autoloadwcfg -runall
Time resolution is 1 ps
run -all
[TB] Loading input:  /home/gary/Individual_Project/img/4x4_input.hex
[TB] Loading golden: /home/gary/Individual_Project/sim/expected_sobel_output.hex
[TB] ──────── Starting Sobel kernel ────────
[TB] Array: 32x32  DataWidth: 16
[TB] Load complete
[TB] Gx complete
[TB] Gy complete
[TB] Magnitude complete
[FAIL] pixel 190 (row=5 col=30): got=0x0013  expected=0x001c
[FAIL] pixel 191 (row=5 col=31): got=0x0071  expected=0x0181
[FAIL] pixel 192 (row=6 col=0): got=0x00c0  expected=0x0266
[FAIL] pixel 193 (row=6 col=1): got=0x0012  expected=0x0021
[FAIL] pixel 195 (row=6 col=3): got=0x0018  expected=0x0023
[FAIL] pixel 196 (row=6 col=4): got=0x0021  expected=0x0034
[FAIL] pixel 197 (row=6 col=5): got=0x0015  expected=0x002e
[FAIL] pixel 198 (row=6 col=6): got=0x0006  expected=0x001e
[FAIL] pixel 199 (row=6 col=7): got=0x0001  expected=0x000d
[FAIL] pixel 200 (row=6 col=8): got=0x0008  expected=0x000f
[FAIL] pixel 201 (row=6 col=9): got=0x001a  expected=0x0036
[FAIL] pixel 202 (row=6 col=10): got=0x0024  expected=0x0051
[FAIL] pixel 203 (row=6 col=11): got=0x0017  expected=0x0048
[FAIL] pixel 204 (row=6 col=12): got=0x000a  expected=0x002d
[FAIL] pixel 205 (row=6 col=13): got=0x0007  expected=0x0011
[FAIL] pixel 206 (row=6 col=14): got=0x0004  expected=0x0002
[FAIL] pixel 207 (row=6 col=15): got=0x0003  expected=0x0009
[FAIL] pixel 208 (row=6 col=16): got=0x0000  expected=0x0001
[FAIL] pixel 209 (row=6 col=17): got=0x0005  expected=0x0007
[FAIL] pixel 210 (row=6 col=18): got=0x0005  expected=0x000a
[FAIL] pixel 211 (row=6 col=19): got=0x000f  expected=0x0020
[FAIL] pixel 212 (row=6 col=20): got=0x003a  expected=0x0049
[FAIL] pixel 213 (row=6 col=21): got=0x0068  expected=0x0077
[FAIL] pixel 214 (row=6 col=22): got=0x006d  expected=0x007a
[FAIL] pixel 215 (row=6 col=23): got=0x003f  expected=0x0057
[FAIL] pixel 216 (row=6 col=24): got=0x0019  expected=0x0052
[FAIL] pixel 217 (row=6 col=25): got=0x0025  expected=0x006b
[FAIL] pixel 218 (row=6 col=26): got=0x002d  expected=0x004f
[FAIL] pixel 219 (row=6 col=27): got=0x0027  expected=0x0033
[FAIL] pixel 220 (row=6 col=28): got=0x001a  expected=0x0026
[FAIL] pixel 221 (row=6 col=29): got=0x0015  expected=0x0023
[FAIL] pixel 222 (row=6 col=30): got=0x0009  expected=0x0018
[FAIL] pixel 223 (row=6 col=31): got=0x006b  expected=0x01b3
